Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Log_Returns,MA_5,EMA_5,MA_10,EMA_10,MA_20,EMA_20,MA_50,EMA_50,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,WMA_10,RSI_14,RSI_7,STOCH_K,STOCH_D,WILLIAMS_R,ROC_12,ROC_25,UO,BB_HIGH,BB_LOW,BB_MID,BB_WIDTH,BB_PCT,ATR_14,KC_HIGH,KC_LOW,KC_MID,DC_HIGH,DC_LOW,DC_MID,MACD,MACD_SIGNAL,MACD_DIFF,ADX,CCI,AROON_UP,AROON_DOWN,AROON_IND,PSAR,ICHIMOKU_A,ICHIMOKU_B,OBV,CMF,VPT,MFI,FI,VWAP,Price_Change,Price_Change_Pct,High_Low_Range,High_Low_Pct,Open_Close_Range,Open_Close_Pct,Gap,Gap_Pct,High_Close_Diff,Close_Low_Diff,Volume_Change,Volume_MA_Ratio,Day_of_Week,Month,Quarter,Day_of_Month,Week_of_Year,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_7,Volume_Lag_7,Close_Lag_14,Volume_Lag_14,Close_Rolling_Mean_7,Close_Rolling_Std_7,Close_Rolling_Min_7,Close_Rolling_Max_7,Close_Rolling_Mean_30,Close_Rolling_Std_30,Momentum_5,Momentum_10,Momentum_20,Target_Close_1d,Target_Change_1d,Target_Direction_1d
2021-08-03 00:00:00-04:00,239.6666717529297,240.88333129882812,233.6699981689453,236.5800018310547,64860900,0.0,0.0,9.862621233169833e-05,9.862134908657855e-05,228.72933654785157,230.38821648078348,222.70900115966796,225.83361754225206,220.7473342895508,222.2555871186335,214.26533447265626,218.69033019201444,228.72933654785157,222.70900115966796,220.7473342895508,214.26533447265626,218.38423385620118,217.0207667541504,224.82800786166862,220.94768874570988,226.32539617365057,66.38201044251568,76.96423934218717,83.71982183400058,84.608030873265,-16.28017816599941,10.170436704485354,3.052039179231705,56.47232316282466,234.3312071846048,207.16346139449678,220.7473342895508,12.307168228121173,1.0827744290536125,8.35291588759747,228.5161102294922,212.61211242675782,220.564111328125,242.31333923339844,206.82000732421875,224.5666732788086,3.8803191159587413,2.1311080510387477,1.7492110649199937,15.17231968526565,203.99057881031277,96.0,28.000000000000004,68.0,210.54060458300782,225.13167190551758,216.3350067138672,1810712400,0.06553750330857765,146337858.13455373,54.34245959743418,196151639.2346191,215.55851824439017,0.0233306884765625,0.009862621233169833,7.2133331298828125,3.0869744453318795,-3.086669921875,-1.2879011918090228,3.1100006103515625,1.3146957958658008,4.3033294677734375,2.910003662109375,-35.684112827896406,0.9946944232554673,1,8,3,3,31,236.55667114257812,100847400.0,229.06666564941406,88969200.0,225.78334045410156,91183800.0,214.92666625976562,98439900.0,214.4600067138672,43814700.0,217.7933349609375,64923600.0,225.3971448625837,9.183052578767299,214.92666625976562,236.5800018310547,221.58211212158204,6.756024440509864,21.653335571289062,16.413330078125,16.720001220703125,236.97332763671875,0.16625488317687237,1
2021-08-04 00:00:00-04:00,237.0,241.63333129882812,236.30999755859375,236.97332763671875,51007800,0.0,0.0,0.001662548831768751,0.001661168327351945,232.99200134277345,232.58325353276194,224.5633346557617,227.85901937760963,221.85183410644532,223.6572766917845,214.96186767578126,219.40731048396364,232.99200134277345,224.5633346557617,221.85183410644532,214.96186767578126,218.44153381347655,217.47285003662108,226.69651859629172,222.13477310800684,228.9189100785689,66.65371766872954,77.35886270590794,84.8366956099759,84.07003009873075,-15.163304390024091,10.012069938062142,4.430340890576151,53.89700112119174,236.8658671839475,206.83780102894315,221.85183410644532,13.53518949976171,1.003578667111513,8.13651716278582,229.41527709960937,213.89161224365233,221.65344467163087,242.31333923339844,206.82000732421875,224.5666732788086,4.561745488284885,2.617235538487975,1.9445099497969096,16.326733770106234,173.52482215715057,92.0,24.0,68.0,212.44696866203125,225.13167190551758,216.36000061035156,1861720200,0.0596586709439912,146422661.09285483,60.59874682341573,170996074.20540947,215.6150402648486,0.3933258056640625,0.1662548831768751,5.323333740234375,2.2526908701416404,-0.02667236328125,-0.011254161722046413,0.4199981689453125,0.17752902430241735,4.660003662109375,0.663330078125,-21.358168018020095,0.785479172970713,2,8,3,4,31,236.5800018310547,64860900.0,236.55667114257812,100847400.0,229.06666564941406,88969200.0,215.66000366210938,48019800.0,219.2066650390625,76009800.0,216.86666870117188,60628800.0,227.93523951939173,9.631227195540879,214.92666625976562,236.97332763671875,222.55111185709634,6.810954395323082,21.313323974609375,18.5433349609375,22.089996337890625,238.2100067138672,0.5218642492307288,1
2021-08-05 00:00:00-04:00,238.6666717529297,240.31666564941406,237.1366729736328,238.2100067138672,38758800,0.0,0.0,0.005218642492307302,0.005205072568156722,235.47733459472656,234.4588379264637,226.7423355102539,229.741017075111,222.8821678161621,225.0432509796019,215.69480102539063,220.14467112043044,235.47733459472656,226.7423355102539,222.8821678161621,215.69480102539063,218.46383392333985,217.94585006713868,228.46782446053413,223.32553115288536,231.4001231800426,67.54197897441045,78.69749783163414,88.34832492764173,85.63494745720607,-11.651675072358273,8.19530713585282,5.139035361216756,55.117305232669324,239.34676158894783,206.4175740433764,222.8821678161621,14.774258465007447,0.9654788058919626,7.79414722349364,230.22638880411782,215.5170565287272,222.87172266642256,242.31333923339844,207.09666442871094,224.7050018310547,5.142293307648771,3.1222470923201344,2.0200462153286365,17.398689706029632,146.9851260374064,88.0,20.0,68.0,214.23895089631327,225.13167190551758,216.36000061035156,1900479000,0.0024303234357244425,146624929.41348568,65.59009154716804,153415520.32111967,215.6582707013392,1.2366790771484375,0.5218642492307302,3.17999267578125,1.3409957371438845,-0.4566650390625,-0.19134009608817296,1.6933441162109375,0.7145716073189647,2.106658935546875,1.073333740234375,-24.013974333337252,0.6107557319805526,3,8,3,5,31,236.97332763671875,51007800.0,236.5800018310547,64860900.0,236.55667114257812,100847400.0,225.78334045410156,91183800.0,214.92666625976562,98439900.0,214.74000549316406,49113000.0,231.26143101283483,8.321320382457204,215.66000366210938,238.2100067138672,223.19622294108072,7.344599147886552,12.426666259765625,21.790008544921875,20.606674194335938,233.03334045410156,-2.1731523084098336,0
2021-08-06 00:00:00-04:00,237.3000030517578,238.77667236328125,232.5433349609375,233.03334045410156,46869000,0.0,0.0,-0.021731523084098314,-0.021971130346089583,236.27066955566406,233.983672102343,228.59966888427735,230.33962132583653,223.58466796875,225.8042118819352,216.2279345703125,220.65010913351557,236.27066955566406,228.59966888427735,223.58466796875,216.2279345703125,218.53790069580077,218.40778343200682,229.17021153646758,224.04462813816062,232.5439422607422,60.30102402669112,61.065553070094424,72.07623577810632,81.7537521052413,-27.92376422189368,6.685596423562706,3.1242682006845928,50.447579654796336,240.51623339286886,206.65310254463117,223.58466796875,15.145551417224489,0.7790253661924258,7.68266080769722,231.1483332316081,216.2896677652995,223.71900049845377,242.31333923339844,207.09666442871094,224.7050018310547,5.125583398306958,3.522914353517499,1.602669044789459,17.573931475467457,97.29405795178428,84.0,16.0,68.0,215.92341419653837,225.13167190551758,216.36000061035156,1853610000,-0.06010739807591122,145606394.65805706,66.44267044903856,96838278.71396613,215.7017579969121,-5.176666259765625,-2.1731523084098314,6.23333740234375,2.6805057231121343,-4.26666259765625,-1.7980035999939044,-0.910003662109375,-0.3820173949293625,5.7433319091796875,0.4900054931640625,20.924796433326097,0.7429762516769635,4,8,3,6,31,238.2100067138672,38758800.0,236.97332763671875,51007800.0,236.5800018310547,64860900.0,229.06666564941406,88969200.0,215.66000366210938,48019800.0,215.4066619873047,63891300.0,233.7433362688337,4.691879318474667,225.78334045410156,238.2100067138672,223.4104451497396,7.538663403037492,3.9666748046875,18.573333740234375,14.050003051757812,237.9199981689453,2.096977928274701,1
2021-08-09 00:00:00-04:00,236.72332763671875,239.67666625976562,235.0433349609375,237.9199981689453,44145900,0.0,0.0,0.020969779282747014,0.02075293960905606,236.5433349609375,235.29578079121046,230.47100219726562,231.7178716609472,224.05233459472657,226.9580962902219,216.78066772460937,221.32735968392458,236.5433349609375,230.47100219726562,224.05233459472657,216.78066772460937,218.57773406982423,218.8929833984375,230.5163325568488,225.07243332562615,234.23854758522728,64.20243731490453,68.7711149748433,86.78031937850669,82.40162669475156,-13.21968062149331,9.934386924454328,5.134774617979061,47.53350458502829,241.99500266919938,206.10966652025377,224.05233459472657,16.016497312494522,0.8864437417183342,7.608422593266281,231.5332219441732,217.04722340901694,224.29022267659508,242.31333923339844,207.09666442871094,224.7050018310547,5.443899231222645,3.9071113290585284,1.5367879021641162,17.840352221960295,106.89472813146047,80.0,12.0,68.0,217.50680969874998,226.14500427246094,216.36000061035156,1897755900,-0.10862403587929671,146532124.4372953,66.5017105897702,113822225.01393107,215.74844113258283,4.88665771484375,2.0969779282747014,4.633331298828125,1.9712668302626624,1.1966705322265625,0.5055144096584353,3.6899871826171875,1.5834589056770487,1.7566680908203125,2.8766632080078125,-5.810023683031429,0.7189767139842884,0,8,3,9,32,233.03334045410156,46869000.0,238.2100067138672,38758800.0,236.97332763671875,51007800.0,236.55667114257812,100847400.0,225.78334045410156,91183800.0,220.1666717529297,46461300.0,235.4771445138114,3.2945086451953274,229.06666564941406,238.2100067138672,223.87588958740236,7.9910327935878875,1.3633270263671875,18.713333129882812,9.35333251953125,236.663330078125,-0.5281893495678162,0
2021-08-10 00:00:00-04:00,237.99667358398438,238.8633270263672,233.9600067138672,236.663330078125,40296900,0.0,0.0,-0.005281893495678203,-0.005295892009324611,236.56000061035155,235.75163055351533,232.64466857910156,232.61704591861587,224.74316787719727,227.8824042700222,217.34580108642578,221.9287702876187,236.56000061035155,232.64466857910156,224.74316787719727,217.34580108642578,218.76716735839844,219.3666500854492,231.462024483199,225.9310182702557,235.36442538174717,62.50135458538812,64.91650122652464,82.99897152407276,80.61850889356191,-17.001028475927235,10.353130033182138,7.642740571784705,46.44126920562454,243.49275583108692,205.9935799233076,224.74316787719727,16.685346327533026,0.8178779776452331,7.415201001782975,231.88616561889648,217.8091682434082,224.84766693115233,242.31333923339844,207.09666442871094,224.7050018310547,5.531006212943311,4.231890305835485,1.2991159071078258,17.888963721172974,86.89340521109652,76.0,8.0,68.0,218.99520147082887,226.92833709716797,216.36000061035156,1857459000,-0.06371380074608685,146319280.50328928,61.79438570147912,90327645.95637277,215.78883378578342,-1.2566680908203125,-0.5281893495678203,4.9033203125,2.0957942262742177,-1.333343505859375,-0.5602361939688473,0.0766754150390625,0.03222739392617842,2.1999969482421875,2.7033233642578125,-8.718816469932655,0.668595788567775,1,8,3,10,32,237.9199981689453,44145900.0,233.03334045410156,46869000.0,238.2100067138672,38758800.0,236.5800018310547,64860900.0,229.06666564941406,88969200.0,218.42999267578125,41859900.0,236.5623822893415,1.6926967141042615,233.03334045410156,238.2100067138672,224.11222279866536,8.265473912533675,0.0833282470703125,21.736663818359375,13.816665649414062,235.94000244140625,-0.3056357047287267,0
2021-08-11 00:00:00-04:00,237.57000732421875,238.39332580566406,234.73666381835938,235.94000244140625,29401800,0.0,0.0,-0.0030563570472872392,-0.003061037245157465,236.35333557128905,235.8144211828123,234.67266845703125,233.22121983185048,225.6505012512207,228.6497945720588,217.90526794433595,222.47823037208096,236.35333557128905,234.67266845703125,225.6505012512207,217.90526794433595,218.94366744995116,219.84530006408693,232.15094416907704,226.67242450515573,235.9635769930753,61.49143292271667,62.561750428423345,80.822459343061,83.5339167485468,-19.177540656938998,7.633589699182678,9.79911797499807,43.42071139347786,244.72057776845168,206.58042473398973,225.6505012512207,16.90231256876307,0.7697813294269784,7.1467339293202405,232.43049799601235,218.84683558146156,225.638666788737,242.31333923339844,207.09666442871094,224.7050018310547,5.478519663921304,4.481216177452649,0.9973034864686552,17.93410297044189,76.21253181355577,72.0,4.0,68.0,220.39428973658306,228.6116714477539,216.36000061035156,1828057200,-0.021070121487361444,146229418.10465634,62.70419548642988,74385534.4612799,215.81800933051142,-0.72332763671875,-0.3056357047287239,3.6566619873046875,1.557771984922745,-1.6300048828125,-0.6861156006902777,0.90667724609375,0.3831084628930247,2.4533233642578125,1.203338623046875,-27.037067367464996,0.5026390782573955,2,8,3,11,32,236.663330078125,40296900.0,237.9199981689453,44145900.0,233.03334045410156,46869000.0,236.97332763671875,51007800.0,236.55667114257812,100847400.0,216.4199981689453,45317100.0,236.47428676060267,1.7090119610595926,233.03334045410156,238.2100067138672,224.4128896077474,8.530926423817903,-1.0333251953125,20.279998779296875,18.14666748046875,240.75,2.03865283920571,1
2021-08-12 00:00:00-04:00,235.44667053222656,240.93333435058594,233.13333129882812,240.75,52377300,0.0,0.0,0.020386528392057013,0.020181504916966016,236.86133422851563,237.4596141218749,236.1693344116211,234.5900889533322,226.84466781616212,229.80219508900558,218.68613464355468,223.19477035748955,236.86133422851563,236.1693344116211,226.84466781616212,218.68613464355468,219.11783416748048,220.34858337402343,233.4738758353729,227.71520787514422,237.06854636452414,65.48532666136302,70.78365333245286,95.29587048549574,86.37243378420982,-4.704129514504266,12.014951048011726,10.637092370077188,51.57181120375274,246.54572141421028,207.14361421811395,226.84466781616212,17.369642220564916,0.8529083384965646,7.193396009494353,233.40410944620766,219.98244654337563,226.69327799479166,242.31333923339844,207.09666442871094,224.7050018310547,5.758667960228678,4.736706534007855,1.0219614262208232,18.317765844508248,80.54123685124952,68.0,0.0,68.0,221.709432706392,230.99750518798828,216.36000061035156,1880434500,0.0269575839928669,147297209.41820562,67.97544121556284,99749698.84191598,215.87460737784474,4.80999755859375,2.0386528392057013,7.8000030517578125,3.345726245278862,5.3033294677734375,2.2524546453705527,-0.4933319091796875,-0.2090921014134525,0.1833343505859375,7.616668701171875,78.14317490765872,0.9017776161679604,3,8,3,12,32,235.94000244140625,29401800.0,236.663330078125,40296900.0,237.9199981689453,44145900.0,238.2100067138672,38758800.0,236.5800018310547,64860900.0,214.4600067138672,43814700.0,237.07000078473772,2.356224131169962,233.03334045410156,240.75,224.8856674194336,9.032663567839625,2.5399932861328125,14.966659545898438,23.883331298828125,239.05667114257812,-0.7033557040173936,0
2021-08-13 00:00:00-04:00,241.23666381835938,243.3000030517578,238.1133270263672,239.05667114257812,50194500,0.0,0.0,-0.007033557040173943,-0.0070584091033222005,238.06600036621094,237.9919664621093,237.1683349609375,235.40219480592236,228.0605010986328,230.6835737607744,219.64833465576172,223.816805682395,238.06600036621094,237.1683349609375,228.0605010986328,219.64833465576172,219.30120086669922,220.83606674194337,234.33276742109678,228.5553162653245,237.5935166792436,63.00782050930468,64.92729846802608,87.59984874982275,87.90605952612647,-12.400151250177247,10.848867236933769,9.166603257741533,51.59916984573848,247.62425701737777,208.49674517988785,228.0605010986328,17.156636791115286,0.7810342270067212,7.050058867772657,234.63449910481773,221.17750142415366,227.90600026448564,243.3000030517578,207.09666442871094,225.19833374023438,5.777451155772269,4.944855458360738,0.8325956974115307,18.978847195809998,85.10401870292077,100.0,24.0,76.0,222.9456670980124,231.56000137329102,216.85333251953125,1830240000,0.02993668989033651,146944163.5393526,67.22035976416238,73357485.38823338,215.93312064792923,-1.693328857421875,-0.7033557040173943,5.186676025390625,2.1782384422423715,-2.17999267578125,-0.9036738617073103,0.486663818359375,0.20214488820742474,4.2433319091796875,0.9433441162109375,-4.167454221580725,0.8633926223960894,4,8,3,13,32,240.75,52377300.0,235.94000244140625,29401800.0,236.663330078125,40296900.0,233.03334045410156,46869000.0,236.97332763671875,51007800.0,219.2066650390625,76009800.0,237.36762128557478,2.470769806267858,233.03334045410156,240.75,225.3217788696289,9.395541621771727,6.0233306884765625,9.990005493164062,24.316665649414062,228.72332763671875,-4.322549735370641,0
2021-08-16 00:00:00-04:00,235.02333068847656,236.5,225.46665954589844,228.72332763671875,68032200,0.0,0.0,-0.0432254973537064,-0.04418754471286682,236.22666625976564,234.90242018697916,236.38500061035157,234.1878553206126,228.72633438110353,230.49688365372148,220.22913452148438,224.00921830805476,236.22666625976564,236.38500061035157,228.72633438110353,220.22913452148438,219.4875341796875,221.3029833984375,233.46977668503862,228.56776155209445,236.05806080211292,50.46152864463453,40.85958931229786,51.67953715801139,78.19175213110995,-48.32046284198861,1.302127595731468,0.06854104768933489,46.97547442834319,247.40870973224366,210.0439590299634,228.72633438110353,16.3360073090767,0.4999195299225001,7.517198348408874,235.6285545349121,221.93189010620117,228.78022232055665,243.3000030517578,209.0800018310547,226.19000244140625,4.902015132944172,4.936287393277425,-0.03427226033325326,17.86387193451439,10.934973787426626,96.0,20.0,76.0,224.57401397431204,229.79083251953125,216.85333251953125,1762207800,-0.044666940671416674,144003437.85828578,69.18150250841327,-37550739.96141798,215.97966341742801,-10.333343505859375,-4.3225497353706395,11.033340454101562,4.893557422779618,-6.3000030517578125,-2.6805862351208303,-4.0333404541015625,-1.6871900854404511,7.77667236328125,3.2566680908203125,35.53716044586559,1.1660650562017298,0,8,3,16,33,239.05667114257812,50194500.0,240.75,52377300.0,235.94000244140625,29401800.0,237.9199981689453,44145900.0,238.2100067138672,38758800.0,214.92666625976562,98439900.0,236.01238141741072,4.03703055866183,228.72332763671875,240.75,225.40255635579427,9.414639608944977,-9.196670532226562,-7.833343505859375,13.316665649414062,221.90333557128906,-2.981764971635023,0
